sma10
1195.921
1191.375
1184.458
1178.339
1169.196
1160.275
1153.191
1145.486
1136.548
1129.861
1125.816
1123.093
1119.132
1113.275
1108.685
1103.657
1097.397
1096.986
1098.14
1098.843
1098.983
1099.013
1100.326
1102.822
1104.189
1104.408
1105.437
1104.599
1106.385
1108.193
1108.653
1110.157
1108.64
1108.108
1108.517
1108.176
1108.25
1108.266
1103.854
1098.459
1093.229
1091.018
1090.113
1088.777
1089.398
1090.917
1090.573
1087.638
1086.495
1085.2
1085.093
1081.921
1078.96
1076.159
1071.532
1067.615
1064.56
1062.178
1058.377
1055.451
1053.797
1050.62
1049.237
1047.568
1046.814
1045.021
1042.629
1038.785
1036.376
1031.868
1028.612
1031.234
1034.489
1041.412
1052.658
1062.855
1071.705
1086.242
1098.324
1111.803
1123.096
1128.869
1132.009
1133.924
1131.344
1127.353
1125.76
1115.98
1108.547
1102.089
1095.119
1089.008
1083.073
1076.195
1068.481
1064.051
1060.602
1061.457
1060.323
1057.819
1054.728
1053.907
1052.182
1049.248
1047.81
1045.606
1046.265
1046.424
1048.656
1053.284
1058.176
1060.146
1065.377
1071.134
1077.088
1081.855
1081.994
1082.601
1082.838
1080.502
1078.318
1076.694
1073.797
1070.493
1067.083
1063.413
1060.564
1058.883
1055.739
1053.349
1050.497
1048.47
1046.191
1042.658
1037.57
1033.564
1032.049
1027.647
1024.932
1022.432
1020.073
1016.838
1013.91
1011.61
1008.952
1007.396
1002.31
999.155
996.903
995.372
993.977
993.112
991.544
988.289
987.479
984.944
982.252
982.116
982.541
982.605
981.923
979.698
977.788
976.531
974.657
978.627
982.324
985.75
988.295
990.578
992.191
997.291
1005.044
1013.95
1022.901
1026.886
1031.563
1033.47
1033.244
1033.954
1035.715
1036.139
1036.364
1036.624
1034.319
1032.386
1031.49
1029.249
1027.424
1023.939
1019.439
1014.641
1006.144
997.391
991.63
985.183
978.15
972.317
965.713
960.647
960.595
958.623
957.781
959.247
961.24
965.289
968.761
971.112
977.499
981.977
981.57
981.73
982.759
980.479
976.404
969.969
963.434
959.272
951.842
947.351
943.183
937.723
932.442
927.54
921.724
916.568
911.088
905.526
901.186
895.396
890.432
885.849
881.387
878.047
875.198
871.395
869.429
866.878
862.311
855.732
849.259
846.825
843.707
847.439
852.966
857.471
861.206
863.965
866.895
872.981
879.213
885.939
891.828
891.316
889.413
889.787
892.095
894.113
897.32
897.265
895.179
890.146
885.497
879.688
874.804
867.923
858.729
853.539
848.272
845.362
843.513
841.22
839.813
839.821
839.747
842.767
846.043
848.509
853.287
857.417
862.133
867.994
874.793
881.486
887.502
893.913
900.974
906.635
911.271
917.581
922.597
928.886
933.032
937.376
939.028
938.952
939.372
938.404
937.432
935.045
934.039
930.326
927.308
924.799
927.188
929.671
931.776
933.096
935.307
937.823
939.904
943.118
948.007
952.234
954.738
956.701
958.543
961.074
960.239
957.038
953.746
950.644
944.688
938.041
932.679
927.668
921.286
917.066
914.974
914.297
913.165
911.078
910.894
910.396
908.79
907.492
907.425
904.88
900.113
896.048
892.338
890.204
887.254
885.628
883.094
880.489
877.552
876.277
876.62
875.332
875.038
873.625
872.002
870.066
868.874
869.262
869.921
868.731
868.429
870.281
872.213
874.015
875.482
876.553
877.594
876.364
873.938
873.584
873.345
872.602
872.927
873.762
875.541
877.973
880.309
883.571
887.901
892.025
894.955
898.424
901.277
904.663
907.689
909.966
913.526
915.615
919.467
924.648
931.337
937.987
944.213
949.323
955.759
961.548
964.489
968.573
972.792
976.001
978.332
980.423
982.517
986.129
991.08
996.193
1003.356
1008.887
1013.759
1017.798
1022.317
1026.867
1028.97
1030.047
1028.888
1029.776
1030.258
1032.435
1034.145
1035.769
1037.217
1038.713
1040.568
1042.699
1044.422
1042.037
1039.175
1035.472
1031.418
1028.619
1025.145
1022.379
1021.274
1019.508
1019.387
1021.966
1025.806
1030.226
1033.596
1036.681
1040.452
1044.085
1046.886
1050.593
1054.759
1059.62
1064.85
1070.32
1076.375
1083.095
1089.828
1095.006
1098.836
1104.588
1109.097
1113.288
1117.115
1120.229
1124.83
1127.309
1129.171
1133.037
1139.171
1144.545
1153.948
1165.981
1178.75
1190.816
1205.526
1226.472
1245.392
1263.371
1280.964
1300.339
1315.862
1322.466
1326.697
1331.963
1335.439
1336.852
1341.615
1344.608
1351.776
1354.178
1357.127
1365.276
1366.475
1368.303
1364.62
1357.758
1349.71
1341.553
1329.804
1322.593
1315.766
1309.674
1311.004
1311.561
1316.087
1322.661
1329.223
1337.124
1348.097
1355.692
1364.236
1371.515
1377.463
1386.176
1393.274
1398.145
1403.613
1409.244
1404.341
1400.658
1395.85
1392.091
1386.454
1379.105
1373.665
1368.265
1363.824
1359.034
1359.98
1358.406
1350.614
1341.478
1335.323
1327.978
1316.566
1303.164
1290.986
1278.986
1270.578
1264.004
1259.143
1257.523
1258.371
1258.36
1260.956
1265.602
1268.89
1272.328
1274.421
1276.4
1284.417
1290.847
1295.957
1302.663
1307.686
1314.354
1319.895
1325.964
1329.562
1333.233
1334.52
1336.268
1336.64
1336.599
1341.021
1344.853
1348.616
1351.825
1357.724
1361.994
1365.358
1366.359
1369.632
1374.504
1378.599
1384.65
1390.544
1396.289
1400.202
1405.805
1410.417
1416.097
1422.744
1427.982
1431.673
1428.938
1429.218
1430.31
1433.27
1434.087
1436.859
1441.861
1446.043
1450.071
1454.882
1464.799
1472.404
1477.538
1484.399
1490.9
1493.854
1496.785
1502.32
1507.683
1515.062
1523.589
1533.204
1545.79
1556.81
1570.062
1587.664
1602.687
1615.925
1634.032
1650.746
1669.504
1687.702
1703.24
1717.32
1724.82
1738.632
1754.51
1768.182
1780.36
1794.202
1807.739
1820.46
1836.174
1849.502
1867.908
1882.826
1896.371
1914.273
1928.652
1945.993
1961.091
1976.235
1995.736
2024.846
2060.879
2090.132
2113.683
2144.129
2181.523
2208.311
2233.312
2265.633
2301.608
2332.412
2360.458
2382.578
2416.495
2445.453
2465.254
2472.895
2480.702
2470.893
2448.942
2429.733
2413.069
2408.846
2397.279
2388.126
2385.201
2405.502
2432.848
2470.722
2514.31
2528.455
2545.933
2552.227
2563.375
2562.397
2562.163
2562.272
2558.172
2551.637
2542.486
2560.754
2566.033
2583.234
2592.784
2611.164
2626.412
2637.728
2646.097
2656.585
2671.371
2685.756
2705.785
2719.561
2737.316
2756.386
2777.921
2798.843
2822.216
2847.79
2875.204
2904.959
2937.326
2976.639
3015.384
3055.973
3095.521
3134.789
3155.314
3187.041
3226.356
3262.719
3295.415
3327.129
3357.258
3387.529
3427.772
3467.45
3524.871
3566.204
3596.514
3612.458
3637.659
3666.162
3696.773
3724.046
3742.492
3766.259
3785.783
3814.047
3847.863
3904.228
3922.845
3937.779
3940.511
3908.51
3884.924
3858.787
3847.042
3832.304
3818.232
3805.014
3828.195
3842.982
3872.525
3944.139
4005.976
4053.978
4093.476
4114.832
4109.405
4098.615
4090.836
4069.106
4035.576
3988.585
3946.508
3905.106
3839.122
3805.007
3799.378
3784.119
3759.058
3754.898
3760.502
3754.533
3750.275
3756.674
3783.63
3809.79
3843.332
3881.905
3928.464
3977.091
4025.793
4097.026
4164.117
4212.408
4275.327
4337.977
4392.703
4449.023
4490.286
4537.696
4579.65
4610.739
4644.24
4695.067
4723.642
4726.462
4744.607
4769.423
4807.783
4843.647
4892.737
4944.933
4990.553
5027.86
5079.789
5146.812
5200.186
5238.948
5270.104
5297.715
5305.437
5318.844
5306.076
5309.18
5320.054
5330.101
5338.075
5349.726
5355.328
5363.616
5380.946
5394.614
5427.667
5443.483
5451.252
5469.605
5485.028
5504.937
5531.586
5558.102
5585.014
5615.769
5658.027
5704.337
5723.146
5726.471
5708.425
5694.841
5685.066
5642.437
5608.196
5576.887
5548.774
5535.216
5534.164
5520.051
5508.814
5486.56
5462.822
5438.81
5403.382
5350.371
5284.688
5230.423
5178.011
5131.484
5094.895
5070.078
5034.777
5002.672
4984.235
4966.418
4943.609
4893.895
4869.991
4842.966
4820.791
4796.774
4793.607
4813.451
4831.97
4865.318
4908.203
4951.067
4955.29
4979.314
4987.776
4987.846
4985.88
4992.493
4998.543
5005.9
5013.581
5032.345
5080.668
5116.731
5169.512
5228.724
5282.46
5334.4
5377.02
5417.683
5463.217
5506.629
5543.052
5578.869
5590.931
5585.29
5578.372
5537.286
5459.868
5396.003
5331.509
5269.337
5169.349
5075.912
4996.405
4921.883
4837.63
4818.069
4834.865
4818.962
4804.266
4777.854
4795.765
4821.632
4841.439
4867.002
4880.032
4836.998
4796.368
4778.737
4752.918
4739.042
4727.017
4692.057
4664.057
4644.957
4636.902
4628.083
4620.648
4587.636
4545.326
4493.658
4411.112
4320.392
4246.406
4178.086
4119.7
4062.25
4008.709
3969.181
3924.177
3900.206
3882.731
3864.622
3830.534
3795.421
3776.22
3779.617
3757.853
3741.888
3745.369
3707.186
3686.463
3677.579
3661.444
3623.624
3565.797
3506.319
3482.879
3484.857
3486.791
3506.073
3525.437
3571.947
3638.862
3712.701
3768.078
3830.954
3873.473
3886.515
3891.377
3916.04
3933.155
3930.855
3916.684
3886.677
3882.85
3861.49
3841.113
3806.543
3778.994
3749.039
3712.317
3679.838
3651.014
3641.343
3617.73
3597.8
3579.235
3543.969
3500.379
3441.219
3381.044
3315.135
3236.82
3174.536
3097.152
3030.905
2960.949
2925.485
2908.409
2898.037
2881.727
2865.685
2851.252
2822.085
2820.838
2810.056
2819.338
2824.33
2828.889
2828.171
2841.919
2860.324
2875.787
2880.387
2876.133
2883.494
2886.323
2886.613
2873.432
2873.795
2872.365
2870.863
2876.128
2890.006
2898.72
2901.253
2887.463
2867.297
2851.134
2825.442
2790.668
2740.264
2694.117
2650.146
2613.976
2574.659
2528.684
2493.223
2474.348
2446.702
2428.049
2422.423
2411.16
2399.222
2388.458
2382.86
2382.437
2376.131
2347.433
2328.15
2306
2278.597
2259.359
2241.148
2214.774
2183.395
2152.543
2116.916
2081.919
2064.115
2066.533
2066.229
2066.199
2074.234
2091.387
2096.472
2106.652
2116.026
2125.957
2109.342
2087.13
2068.244
2045.795
2005.532
1964.492
1941.295
1919.191
1900.235
1884.183
1871.647
1838.565
1815.685
1790.071
1777.747
1760.787
1736.468
1711.103
1696.913
1678.413
1668.036
1682.736
1690.29
1704.65
1722.292
1750.291
1783.66
1804.866
1831.04
1859.305
1883.596
1887.193
1892.486
1896.654
1896.293
1884.92
1872.618
1875.499
1875.45
1880.5
1889.744
1915.484
1936.14
1961.429
1979.016
1992.062
2003.144
2015.726
2020.601
2026.818
2030.711
2022.962
2010.773
1989.842
1972.285
1962.457
1950.43
1934.329
1915.959
1899.745
1888.814
1880.177
1877.08
1880.209
1885.201
1886.61
1896.658
1908.801
1926.05
1939.001
1947.24
1956.293
1971.949
1983.38
1997.017
2020.289
2041.406
2061.016
2085.723
2114.143
2144.299
2175.242
2202.621
2239.26
2279.779
2307.417
2318.36
2333.104
2343.808
2355.189
2352.699
2350.01
2337.195
2311.337
2281.579
2257.265
2258.196
2258.847
2253.073
2232.278
2226.171
2217.784
2220.335
2226.828
2234.522
2252.547
2257.297
2265.061
2274.387
2298.074
2319.174
2337.269
2363.678
2393.029
2417.317
2435.856
2457.413
2476.797
2495.863
2509.618
2512.375
2524.009
2535.583
2551.342
2570.58
2588.5
2602.389
2609.818
2623.535
2633.384
2643.077
2650.666
2648.402
2634.079
2618.245
2610.083
2603.665
2610.026
2611.96
2620.914
2639.994
2659.56
2674.803
2702.33
2731.878
2750.601
2767.92
2777.547
2788.854
2793.643
2791.936
2787.082
2789.822
2782.942
2777.512
2784.086
2790.984
2803.866
2815.233
2827.877
2847.724
2869.712
2893.4
2917.587
2932.245
2943.03
2952.642
2959.762
2970.13
2984.199
2997.607
3009.941
3023.054
3038.683
3060.896
3082.274
3102.799
3125.53
3148.023
3172.737
3201.956
3227.615
3250.769
3278.607
3305.596
3323.7
3352.528
3378.069
3399.957
3419.224
3440.861
3460.795
3486.26
3511.827
3538.752
3577.014
3607.121
3613.641
3626.999
3648.48
3668.071
3692.75
3706.152
3707.267
3696.021
3676.112
3656.168
3640.057
3620.657
3581.641
3516.965
3455.502
3382.865
3330.992
3295.844
3264.35
3219.695
3197.194
3168.742
3138.974
3107.974
3075.145
3062.781
3053.538
3040.89
3028.351
3034.465
3036.717
3037.378
3056.513
3102.825
3148.719
3185.45
3212.264
3224.519
3234.958
3230.964
3217.48
3209.282
3191.322
3159.247
3126.212
3100.869
3085.23
3080.424
3079.416
3089.053
3107.01
3123.088
3150.151
3190.644
3230.344
3264.595
3289.549
3315.81
3327.43
3337.623
3338.364
3342.23
3348.594
3354.38
3362.84
3374.54
3381.517
3389.672
3408.578
3425.212
3450.506
3474.341
3497.641
3516.933
3534.567
3552.379
3567.178
3584.15
3588.58
3601.976
3600.554
3586.933
3575.52
3568.768
3565.478
3560.322
3561.57
3561.902
3569.496
3561.981
3571.128
3590.379
3600.487
3602.738
3599.077
3588.004
3562.829
3535.608
3503.76
3481.96
3468.118
3453.094
3439.662
3431.402
3431.216
3440.769
3455.118
3471.86
3495.479
3508.977
3513.108
3518.835
3524.484
3516.524
3507.543
3498.249
3494.794
3489.138
3474.408
3468.119
3456.726
3441.322
3412.11
3389.853
3363.605
3335.747
3300.95
3264.821
3248.45
3229.473
3208.162
3190.46
3183.099
3184.655
3186.038
3190.75
3198.814
3204.058
3205.434
3212.767
3225.625
3242.968
3257.173
3269.268
3272.285
3273.133
3278.416
3289.139
3292.66
3291.118
3286.264
3272.14
3261.413
3255.297
3256.996
3260.407
3262.052
3259.023
3258.721
3253.963
3258.15
3275.686
3291.96
3299.129
3311.567
3322.915
3333.167
3344.305
3351.312
3366.316
3373.964
3377.282
3380.982
3385.878
3382.317
3359.224
3336.046
3321.019
3306.499
3287.582
3269.634
3241.303
3210.667
3177.216
3148.32
3132.623
3118.925
3084.943
3048.468
3015.291
2978.173
2949.148
2928.104
2908.9
2873.635
2848.825
2821.403
2804.319
2797.519
2799.043
2800.355
2799.933
2797.24
2795.468
2801.322
2798.603
2798.139
2799.145
2796.705
2778.93
2767.47
2764.289
2753.293
2744.15
2741.097
2736.298
2738.611
2743.375
2744.786
2750.964
2754.659
2748.124
2732.324
2712.744
2691.078
2674.872
2648.071
2625.989
2608.187
2590.029
2581.11
2577.054
2581.311
2590.365
2598.61
2606.812
2623.794
2641.654
2658.34
2678.877
2693.475
2706.959
2723.072
2744.083
2771.029
2796.301
2819.782
2832.229
2845.138
2852.092
2862.55
2873.268
2876.96
2875.609
2869.45
2868.12
2868.6
2876.232
2882.325
2892.782
2892.849
2890.644
2898.563
2897.844
2901.214
2901.516
2900.809
2896.899
2891.567
2888.166
2890.354
2898.244
2905.372
2919.167
2926.804
2934.202
2938.933
2945.115
2948.03
2941.67
2935.786
2923.26
2910.697
2903.103
2898.548
2892.774
2890.099
2898.021
2919.992
2951.486
2987.107
3024.538
3071.558
3111.671
3161.147
3213.354
3257.266
3290.709
3325.527
3354.862
3373.491
3390.846
3396.076
3412.76
3421.506
3423.852
3434.434
3448.648
3455.397
3461.184
3470.708
3481.937
3473.122
3457.311
3427.952
3396.309
3363.054
3328.859
3291.196
3249.519
3217.312
3188.662
3178.964
3166.48
3163.225
3166.436
3167.146
3165.077
3164.44
3173.756
3173.24
3163.229
3159.942
3167.043
3180.291
3191.453
3199.014
3205.764
3207.073
3211.99
3216.347
3222.871
3222.969
3206.834
3184.38
3165.799
3149.142
3139.402
3140.504
3133.119
3127.538
3125.339
3119.862
3122.383
3132.124
3140.069
3142.845
3127.454
3106.251
3093.17
3071.677
3053.361
3037.965
3019.338
3002.947
2991.466
2985.954
2996.17
3006.133
3005.743
3021.688
3035.438
3061.929
3089.831
3116.841
3138.785
3156.299
3174.439
3183.069
3196.448
3205.126
3212.792
3214.834
3218.556
3218.033
3215.614
3221.493
3229.153
3246.541
3262.953
3271.885
3276.861
3279.197
3274.104
3274.594
3272.132
3266.634
3253.894
3242.444
3235.051
3232.161
3236.871
3239.636
3245.038
3245.826
3248.445
3254.149
3264.545
3274.691
3283.534
3291.741
3294.97
3303.116
3312.674
3322.96
3336.575
3338.883
3337.352
3336.647
3331.305
3322.919
3313.338
3297.085
3277.907
3261.285
3246.454
3229.776
3212.812
3193.215
3176.197
3166.562
3157.975
3147.185
3143.816
3134.59
3125.08
3126.115
3125.567
3125.587
3114.909
3102.209
3086.734
3074.412
3057.934
3043.339
3031.892
3018.371
3001.878
2988.353
2986.481
2984.724
2980.879
2979.234
2977.938
2981.843
2977.999
2969.34
2962.985
2951.84
2942.321
2932.314
2932.888
2939.442
2948.056
2952.873
2956.578
2969.229
2984.988
3009.696
3031.039
3051.552
3065.957
3074.128
3081.8
3083.318
3093.926
3101.092
3109.006
3109.068
3106.331
3104.117
3099.863
3095.744
3081.252
3073.338
3062.718
3049.243
3033.562
3019.074
3005.199
2991.529
2981.646
2964.589
2947.15
2929.192
2911.599
2900.191
2890.52
2884.536
2878.656
2871.77
2859.164
2850.188
2848.577
2850.858
2849.448
2853.14
2855.725
2849.218
2843.634
2839.711
2839.74
2839.359
2835.962
2826.192
2823.099
2808.326
2793.314
2780.061
2769.198
2757.425
2747.37
2734.912
2729.515
2734.286
2724.946
2716.283
2702.265
2694.025
2681.773
2667.687
2652.423
2640.204
2626.418
2613.793
2611.484
2609.914
2615.517
2610.95
2608.199
2601.433
2594.086
2596.045
2603.389
2604.078
2603.566
2609.09
2611.926
2622.458
2638.389
2660.766
2686.353
2702.311
2712.539
2722.539
2726.75
2725.348
2730.837
2735.552
2728.325
2720.097
2704.372
2691.716
2679.893
2663.129
2652.062
2639.559
2621.871
2608.26
2593.4
2585.559
2580.64
2571.81
2562.496
2556.918
2550.526
2543.875
2534.312
2515.648
2503.244
2478.962
2462.244
2448.546
2434.619
2415.707
2397.341
2382.911
2368.712
2357.022
2348.067
2345.124
2340.685
2332.119
2322.051
2317.2
2319.923
2328.742
2338.733
2351.752
2360.392
2363.821
2375.307
2387.651
2406.847
2428.196
2437.411
2439.102
2438.44
2443.542
2454.718
2470.585
2470.32
2480.925
2487.013
2489.966
2497.092
2502.877
2514.939
2519.922
2523.022
2526.661
2537.111
2544.035
2551.738
2563.178
2575.637
2589.672
2598.125
2607.853
2622.137
2634.336
2640.196
2640.748
2643.701
2645.329
2645.112
2646.973
2644.07
2639.29
2633.649
2630.38
2626.72
2625.199
2619.995
2608.859
2598.963
2585.57
2572.549
2558.306
2541.444
2529.726
2523.264
2514
2507.604
2504.314
2505.814
2509.145
2519.059
2528.935
2543.436
2551.759
2562.46
2573.549
2582.057
2592.652
2598.757
2603.328
2614.273
2629.237
2640.834
2653.006
2661.234
2666.381
2671.615
2672.708
2671.112
2670.233
2659.349
2651.591
2637.401
2624.346
2616.187
2612.123
2605.928
2599.546
2599.462
2602.81
2609.571
2611.381
2617.283
2614.463
2607.594
2601.647
2596.339
2591.462
2585.819
2574.752
2568.59
2561.428
2554.933
2557.151
2557.129
2556.65
2553.651
2546.87
2536.536
2527.238
2511.747
2501.866
2491.585
2480.336
2470.966
2458.742
2454.784
2450.736
2445.915
2443.752
2446.097
2444.999
2438.448
2432.996
2427.938
2427.333
2419.918
2414.857
2411.785
2405.236
2395.067
2384.915
2378.521
2370.393
2364.824
2355.88
2351.408
2353.426
2354.714
2357.686
2364.107
2369.171
2370.785
2373.195
2370.492
2368.971
2364.945
2356.563
2349.046
2339.625
2328.675
2316.268
2303.895
2292.034
2280.353
2269.523
2258.662
2251.32
2240.391
2230.82
2222.382
2226.532
2236.379
2243.727
2254.253
2262.962
2274.029
2277.063
2280.146
2284.782
2282.595
2270.783
2259.668
2249.494
2235.976
2231.302
2229.059
2230.193
2238.685
2246.473
2257.131
2267.678
2275.612
2284.413
2296.004
2304.44
2308.376
2315.53
2314.722
2313.088
2311.959
2306.297
2300.396
2294.568
2289.97
2286.15
2283.58
2279.609
2277.622
2275.594
2271.011
2270.312
2271.912
2269.168
2265.997
2255.571
2242.618
2229.929
2217.196
2207.936
2201.15
2196.326
2188.701
2182.521
2173.126
2165.332
2161.574
2154.96
2151.619
2152.917
2155.522
2160.93
2170.475
2181.261
2195.122
2207.818
2229.439
2255.224
2278.889
2295.212
2313.334
2325.858
2336.875
2355.865
2374.85
2395.045
2407.463
2423.088
2438.717
2455.205
2469.256
2484.669
2499.604
2503.087
2515.098
2530.225
2539.929
2542.91
2550.013
2557.504
2564.661
2572.794
2578.012
2586.856
2594.269
2602.27
2613.432
2626.844
2641.632
2655.345
2672.823
2689.661
2707.373
2727.379
2735.94
2736.914
2738.307
2730.674
2716.002
2701.695
2681.287
2663.171
2654.517
2644.228
2625.053
2618.773
2613.529
2614.422
2615.455
2614.196
2612.998
2606.279
2592.373
2579.476
2575.153
2565.382
2561.379
2560.93
2562.068
2564.141
2566.084
2571.688
2568.191
2563.712
2562.782
2558.911
2546.249
2531.98
2519.092
2506.313
2496.596
2484.454
2478.206
2474.657
2471.185
2469.031
2474.059
2479.896
2475.9
2476.927
2475.927
2474.447
2475.729
2479.061
2485.812
2492.321
2493.218
2492.93
2502.067
2505.586
2508.132
2514.094
2524.401
2534.315
2542.678
2551.169
2558.692
2564.198
2569.837
2576.719
2591.821
2605.384
2613.545
2614.983
2614.284
2609.366
2603.617
2598.117
2586.81
2566.845
2544.086
2520.214
2498.657
2478.09
2449.975
2425.147
2386.214
2349.971
2318.385
2294.465
2272.852
2253.8
2234.123
2214.43
2204.481
2195.427
2194.668
2194.393
2199.97
2216.565
2224.038
2233.436
2243.023
2250.924
2253.259
2249.622
2253.479
2263.797
2266.305
2257.404
2252.268
2239.135
2226.289
2217.307
2217.31
2222.988
2230.602
2233.381
2236.528
2240.438
2246.638
2264.32
2281.288
2296.894
2304.516
2310.204
2315.514
2317.397
2320.194
2322.909
2323.001
2321.284
2319.465
2317.363
2317.036
2318.013
2316.904
2321.107
2325.318
2329.099
2336.184
2346.683
2360.084
2375.567
2394.482
2411.981
2427.786
2435.068
2443.249
2456.304
2464.915
2463.757
2454.712
2445.92
2436.078
2431.369
2428.888
2429.088
